doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_iii_part_ix_conjugal_condition,1911 Census - Volume III - Part IX Conjugal Condition.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part IX Conjugal Condition.pdf,28,20,21,15 | 14 | 16 | 17,14 | 15 | 16,4,3,1095,boundary_multiple_tables,14.—TASMANIA.—PERSONS ENUMERATED IN EACH MUNICIPALITY--continued. | 15.—NORTHERN TERRITORY.—PERSONS ENUMERATED IN EACH COUNTY | 16.—FEDERAL CAPITAL TERRITORY.—PERSONS ENUMERATED IN EACH DIVISION,,,True,True,True,1,,False,
1911_census_volume_iii_part_ix_conjugal_condition,1911 Census - Volume III - Part IX Conjugal Condition.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part IX Conjugal Condition.pdf,28,27,28,19 | 18,,2,0,,non_table,,,,False,False,False,1,The provided page is blank.,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,3,4,1 | 2 | 3,1 | 2,3,2,1106,boundary_multiple_tables,"Relative Ages of Husbands and Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Relative Religions of Husbands and Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,4,5,1 | 2 | 3,1 | 2,3,2,1107,boundary_multiple_tables,"Relative Ages of Husbands and Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Relative Religions of Husbands and Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",,IN THE COMMONWEALTH OF AUSTRALIA,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,33,34,7 | 6 | 8 | 9,7 | 8,4,2,1136,boundary_multiple_tables,"Ages and Issue of Husbands in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Ages and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,34,35,7 | 6 | 8 | 9,7 | 8,4,2,1137,boundary_multiple_tables,"Ages and Issue of Husbands in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Ages and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",,COMMONWEALTH OF AUSTRALIA,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,35,36,9 | 8 | 10 | 11,9 | 10,4,2,1138,boundary_multiple_tables,"Religions and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Birthplaces and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,36,37,9 | 8 | 10 | 11,9 | 10,4,2,1139,boundary_multiple_tables,"Religions and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Birthplaces and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",,THE COMMONWEALTH OF AUSTRALIA,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,37,38,11 | 10 | 12,10 | 11,3,2,1140,boundary_multiple_tables,10.—BIRTHPLACES AND ISSUE OF WIVES IN | 11.—DURATION OF EXISTING MARRIAGE AND ISSUE,,,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,59,60,17 | 16 | 18,16 | 17,3,2,1162,boundary_multiple_tables,"16.—AVERAGE ISSUE OF WIVES IN THE | 17.—AVERAGE ISSUE OF WIVES IN THE STATES AND At the Census of 3rd April, 1911, Classified",I.—NEW SOUTH WALES,,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,81,82,18 | 17 | 19 | 20,18 | 19,4,2,1184,boundary_multiple_tables,"18.—AVERAGE ISSUE OF WIVES IN At the Census of 3rd April, 1911, Classified (Exclusive of Full- | 19.—AVERAGE ISSUE OF WIVES IN THE STATES AND At the Census of 3rd April, 1911, Classified (Exclusive of Full-",,,True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,82,83,18 | 17 | 19 | 20,18 | 19,4,2,1185,boundary_multiple_tables,"Average Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Duration of Marriage and Age | Average Issue of Wives in the States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Duration of Marriage and Age",,"I.-NEW SOUTH WALES, II.-VICTORIA, III.-QUEENSLAND",True,True,True,1,,False,
1911_census_volume_iii_part_x_families,1911 Census - Volume III - Part X Families.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part X Families.pdf,104,103,104,23 | 22,,2,0,,non_table,,,,False,False,False,1.0,The provided page image is blank.,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,3,4,2 | 1 | 3,1 | 2,3,2,1210,boundary_multiple_tables,"1.—COMMONWEALTH.—MALE LIFE TABLE, 1881-90—continued. | 2.—COMMONWEALTH.—FEMALE LIFE TABLE, 1881-90.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,5,6,3 | 2 | 4,2 | 3,3,2,1212,boundary_multiple_tables,"2.—COMMONWEALTH.—FEMALE LIFE TABLE, 1881-90.—continued. | 3.—COMMONWEALTH.—MALE LIFE TABLE, 1891-1900.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,8,9,5 | 4 | 6,4 | 5,3,2,1215,boundary_multiple_tables,"Commonwealth.—Female Life Table, 1891–1900—continued. | Commonwealth.—Male Life Table, 1901–1910",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,10,11,6 | 5 | 7,5 | 6,3,2,1217,boundary_multiple_tables,"Commonwealth.—Male Life Table, 1901–1910 | Commonwealth.—Female Life Table, 1901–1910",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,13,14,8 | 7 | 9,7 | 8,3,2,1220,boundary_multiple_tables,"New South Wales.—Male Life Table, 1881–90—continued. | New South Wales.—Female Life Table, 1881–90.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,15,16,9 | 8 | 10,8 | 9,3,2,1222,boundary_multiple_tables,"New South Wales.—Female Life Table, 1881–1890 | New South Wales.—Male Life Table, 1891–1900",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,18,19,11 | 10 | 12,10 | 11,3,2,1225,boundary_multiple_tables,"New South Wales.—Female Life Table, 1891–1900 | New South Wales.—Male Life Table, 1901–1910",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,20,21,12 | 11 | 13,11 | 12,3,2,1227,boundary_multiple_tables,"11.—NEW SOUTH WALES.—MALE LIFE TABLE, 1901-10—continued. | 12.—NEW SOUTH WALES.—FEMALE LIFE TABLE, 1901-10.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,23,24,14 | 13 | 15,13 | 14,3,2,1230,boundary_multiple_tables,"Victoria.—Male Life Table, 1881–1890 | Victoria.—Female Life Table, 1881–1890",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,25,26,15 | 14 | 16,14 | 15,3,2,1232,boundary_multiple_tables,"14.—VICTORIA.—FEMALE LIFE TABLE, 1881-90—continued. | 15.—VICTORIA.—MALE LIFE TABLE, 1891-1900.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,28,29,17 | 16 | 18,16 | 17,3,2,1235,boundary_multiple_tables,"16.—VICTORIA.—FEMALE LIFE TABLE, 1891–1900—continued. | 17.—VICTORIA.—MALE LIFE TABLE, 1900–10.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,33,34,20 | 19 | 21,19 | 20,3,2,1240,boundary_multiple_tables,"19.—QUEENSLAND.—MALE LIFE TABLE, 1881-90—continued. | 20.—QUEENSLAND.—FEMALE LIFE TABLE, 1881-90.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,35,36,21 | 20 | 22,20 | 21,3,2,1242,boundary_multiple_tables,"20.—QUEENSLAND.—FEMALE LIFE TABLE, 1881-90—continued. | 21.—QUEENSLAND.—MALE LIFE TABLE, 1891-1900.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,38,39,23 | 22 | 24,22 | 23,3,2,1245,boundary_multiple_tables,"22.—QUEENSLAND.—FEMALE LIFE TABLE, 1891-1900—continued. | 23.—QUEENSLAND.—MALE LIFE TABLE, 1901-10.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,40,41,24 | 23 | 25,23 | 24,3,2,1247,boundary_multiple_tables,"Queensland.—Male Life Table, 1901–10—continued. | Queensland.—Female Life Table, 1901–1910.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,43,44,26 | 25 | 27,25 | 26,3,2,1250,boundary_multiple_tables,"South Australia.—Male Life Table, 1881–1890—continued. | South Australia.—Female Life Table, 1881–90.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,45,46,27 | 26 | 28,27,3,1,1252,boundary_multiple_tables,"South Australia.—Male Life Table, 1891–1900",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,48,49,29 | 28 | 30,28 | 29,3,2,1255,boundary_multiple_tables,"South Australia.—Female Life Table, 1891–1900 | South Australia.—Male Life Table, 1901–1910",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,50,51,30 | 29 | 31,29 | 30,3,2,1257,boundary_multiple_tables,"29.—SOUTH AUSTRALIA.—MALE LIFE TABLE, 1901–10—continued. | 30.—SOUTH AUSTRALIA.—FEMALE LIFE TABLE, 1901–10.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,53,54,32 | 31 | 33,31 | 32,3,2,1260,boundary_multiple_tables,"Western Australia.—Male Life Table, 1881–90—continued. | Western Australia.—Female Life Table, 1881–90,",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,58,59,35 | 34 | 36,34 | 35,3,2,1265,boundary_multiple_tables,"34.—WESTERN AUSTRALIA.—FEMALE LIFE TABLE, 1891-1900—continued. | 35.—WESTERN AUSTRALIA.—MALE LIFE TABLE, 1901-10.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,60,61,36 | 35 | 37,35 | 36,3,2,1267,boundary_multiple_tables,"35.—WESTERN AUSTRALIA.—MALE LIFE TABLE, 1901-10—continued. | 36.—WESTERN AUSTRALIA.—FEMALE LIFE TABLE, 1901-10.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,63,64,38 | 37 | 39,37 | 38,3,2,1270,boundary_multiple_tables,"37.—TASMANIA.—MALE LIFE TABLE, 1881-90—continued. | 38.—TASMANIA.—FEMALE LIFE TABLE, 1881-90.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,65,66,39 | 38 | 40,38 | 39,3,2,1272,boundary_multiple_tables,"38.—TASMANIA.—FEMALE LIFE TABLE, 1881-90—continued. | 39.—TASMANIA.—MALE LIFE TABLE, 1891-1900.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,68,69,41 | 40 | 42,40 | 41,3,2,1275,boundary_multiple_tables,"Tasmania.—Female Life Table, 1891–1900 | Tasmania.—Male Life Table, 1901–1910",,,True,True,True,1,,False,
1911_census_volume_iii_part_xi_life_tables,1911 Census - Volume III - Part XI Life Tables.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XI Life Tables.pdf,72,70,71,42 | 41,41 | 42,2,2,1277,boundary_multiple_tables,"41.—TASMANIA.—MALE LIFE TABLE, 1901-10—continued. | 42.—TASMANIA.—FEMALE LIFE TABLE, 1901-10.",,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,311,312,28 | 27 | 29,27 | 28,3,2,1590,boundary_multiple_tables,27.—FEMALE POPULATION OF THE | 28.—MALE POPULATION OF THE,,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,362,363,35 | 34 | 36,,3,0,1641,non_table,,,THE NORTHERN TERRITORY,False,False,True,0.9,"The page contains a table body, but it appears to be a continuation of a table not listed in the provided candidate list (likely a sub-table for Northern Territory Aboriginals not explicitly indexed as 34 or 35).",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,368,369,37 | 36 | 38,,3,0,1647,non_table,,,FEDERAL CAPITAL TERRITORY,False,True,True,0.9,"The page content appears to be a continuation of Table 37, but the provided candidate list indicates Table 37 ends on page 368 (PDF page 369). The visual content matches the structure of Table 37, but it is not explicitly listed as a candidate for this page.",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,410,411,51 | 50 | 52,,3,0,1689,non_table,,,MELBOURNE AND SUBURBS according to Occupation and Age (excluding full-blooded Aboriginals).,False,False,True,0.9,"The page contains a table, but it does not match the provided candidate table numbers (50, 51, 52). The table on this page appears to be a continuation of a table for Melbourne and Suburbs excluding full-blooded Aboriginals, which is not listed in the candidates.",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,422,423,57 | 56 | 58,,3,0,1701,non_table,,,,False,False,True,0.9,"The page contains a table, but it appears to be a continuation of a table not listed in the candidate list (likely related to the previous page's content, possibly Table 57 or a similar demographic breakdown for Adelaide). The provided candidate tables do not match the content shown.",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,428,429,60 | 59 | 61,,3,0,1707,non_table,"PERTH AND SUBURBS, according to Occupation and Age blooded Aboriginals",,,False,True,True,0.9,"The page contains a table for 'blooded Aboriginals' in Perth and Suburbs, which does not match any of the provided candidate table numbers (59, 60, 61).",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,430,431,61 | 60 | 62,,3,0,1709,non_table,,,PERTH AND SUBURBS,False,True,True,0.9,"The page contains a table for Perth and Suburbs, but it does not match the provided candidate table numbers (60, 61, 62) which are for different specific classifications or geographies.",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,434,435,63 | 62 | 64,,3,0,1713,non_table,,,HOBART AND SUBURBS according to Occupation and Age (excluding full-blooded Aboriginals),False,False,True,0.9,"The page contains a table, but it is not one of the candidate tables provided (62, 63, 64). The table on this page appears to be a continuation of a table for Hobart and Suburbs excluding full-blooded Aboriginals, which does not match the provided candidate list.",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,436,437,64 | 63 | 65,,3,0,1715,non_table,,,,False,False,True,0.9,"The page contains a table body, but it appears to be a continuation of Table 64 (Hobart and Suburbs) which was listed as ending on page 436. The content on this page is for Hobart and Suburbs, Females, classified by Occupation and Grade, which is not explicitly listed as a candidate table for this page.",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,540,541,74 | 73 | 75 | 76,74 | 75,4,2,1819,boundary_multiple_tables,74. GRADES OF OCCUPATION IN COUNTIES WITHIN THE STATE OF VICTORIA | 75. GRADES OF OCCUPATION IN CENSUS DISTRICTS WITHIN THE STATE OF QUEENSLAND,,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,541,542,76 | 75 | 77,75 | 76,3,2,1820,boundary_multiple_tables,75.—GRADES OF OCCUPATION IN CENSUS DISTRICTS WITHIN THE STATE OF QUEENSLAND—continued. | 76.—GRADES OF OCCUPATION IN COUNTIES WITHIN THE STATE OF SOUTH AUSTRALIA,,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,542,543,77 | 76 | 78,76 | 77,3,2,1821,boundary_multiple_tables,76.—GRADES OF OCCUPATION IN COUNTIES WITHIN THE STATE OF SOUTH AUSTRALIA—cont. | 77.—GRADES OF OCCUPATION IN STATISTICAL DISTRICTS WITHIN THE STATE OF WESTERN AUSTRALIA,,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,543,544,78 | 77 | 79,77 | 78,3,2,1822,boundary_multiple_tables,77.—GRADES OF OCCUPATION IN STATISTICAL DISTRICTS WITHIN THE STATE OF WESTERN AUSTRALIA—continued. | 78.—GRADES OF OCCUPATION IN LOCAL GOVERNMENT AREAS (MUNICIPALITIES) WITHIN THE STATE OF TASMANIA,,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,544,545,79 | 78 | 80 | 81,79 | 80,4,2,1823,boundary_multiple_tables,79. GRADES OF OCCUPATION IN COUNTIES WITHIN THE NORTHERN TERRITORY | 80. GRADES OF OCCUPATION WITHIN THE FEDERAL CAPITAL TERRITORY,,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,553,554,84 | 83 | 85,84,3,1,1832,boundary_multiple_tables,"Unemployed Persons in the State of Queensland, at the Census of 3rd April, 1911, classified according to Occupation and Period of Unemployment",,,True,True,True,1,"The page contains the end of table 83 and the start of table 84. Table 83 is not a candidate table for this page index, but it is present.",False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,565,566,89 | 88 | 90 | 91,89 | 90,4,2,1844,boundary_multiple_tables,89.—UNEMPLOYED MALES IN THE COMMONWEALTH OF AUSTRALIA | 90.—UNEMPLOYED MALES IN THE STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,,,True,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,567,568,91 | 90 | 92,90 | 91,3,2,1846,boundary_multiple_tables,90.—UNEMPLOYED MALES IN THE STATES AND TERRITORIES—continued. | 91.—UNEMPLOYED FEMALES IN THE COMMONWEALTH OF AUSTRALIA,,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,4,5,1 | 2 | 3,1 | 2,3,2,1853,boundary_multiple_tables,"Dwellings Occupied, Unoccupied and Being Built in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911 | Metropolitan and Extra-Metropolitan Area, Population, Density, etc., in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,5,6,3 | 2 | 4 | 5,3 | 4,4,2,1854,boundary_multiple_tables,"Occupied Dwellings in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Nature of Dwelling | Occupied Dwellings in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,13,14,9 | 8 | 10,8 | 9,3,2,1862,boundary_multiple_tables,"Inmates of Dwellings (classified according to Number of Rooms) in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911 | Inmates of Dwellings (classified according to Materials of which outer walls were built) in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,15,16,10 | 9 | 11 | 12,10 | 11,4,2,1864,boundary_multiple_tables,"10.—OCCUPIED DWELLINGS IN THE Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Nature of Dwelling and Number of Rooms | 11.—OCCUPIED DWELLINGS IN THE several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Nature of Dwelling and Number of Rooms",I.—NEW SOUTH WALES.,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,16,17,10 | 9 | 11 | 12,10 | 11,4,2,1865,boundary_multiple_tables,"Occupied Dwellings in the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Nature of Dwelling and Number of Rooms | Occupied Dwellings in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Nature of Dwelling and Number of Rooms",,COMMONWEALTH OF AUSTRALIA; TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,33,34,18 | 17 | 19 | 20,18 | 19,4,2,1882,boundary_multiple_tables,"Occupied Dwellings in the State of Tasmania, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built and Number of Rooms | Occupied Dwellings in the Northern Territory, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built and Number of Rooms",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,34,35,18 | 17 | 19 | 20,18 | 19,4,2,1883,boundary_multiple_tables,"Occupied Dwellings in the State of Tasmania, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built and Number of Rooms | Occupied Dwellings in the Northern Territory, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built and Number of Rooms",,,True,True,True,1,,False,
