doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,126,127,59 | 58 | 60 | 61 | 62,60 | 61 | 62,5,3,1975,boundary_multiple_tables,"Average Number of Inmates per Room in Occupied Private Dwellings (classified according to Number of Rooms) in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911 | Average Weekly Rental Value of Occupied Private Dwellings (classified according to Number of Rooms) in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911 | Average Weekly Rental Value per Room in Occupied Private Dwellings (classified according to Number of Rooms) in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,127,128,62 | 61 | 63 | 64,62 | 63,4,2,1976,boundary_multiple_tables,62—AVERAGE WEEKLY RENTAL VALUE PER ROOM IN OCCUPIED PRIVATE DWELLINGS | 63.—AVERAGE WEEKLY RENTAL VALUE PER INMATE IN OCCUPIED PRIVATE,,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,128,129,62 | 61 | 63 | 64,62 | 63,4,2,1977,boundary_multiple_tables,"Average Weekly Rental Value per Room in Occupied Private Dwellings (classified according to Number of Rooms) in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911 | Average Weekly Rental Value per Inmate in Occupied Private Dwellings (classified according to Number of Rooms) in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,129,130,64 | 63 | 65,64,3,1,1978,starts,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",,NEW SOUTH WALES,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,130,131,64 | 63 | 65,64,3,1,1979,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,131,132,64 | 63 | 65,64,3,1,132,continues,"64.--OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES--continued.",I.--NEW SOUTH WALES--continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,132,133,64 | 63 | 65,64,3,1,1981,continues,"64.-OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES-continued.",I.-NEW SOUTH WALES-continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,133,134,64 | 63 | 65,64,3,1,1982,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,134,135,64 | 63 | 65,64,3,1,1983,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES.—continued.",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,135,136,64 | 63 | 65,64,3,1,1984,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES.—continued.",II.—VICTORIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,136,137,64 | 63 | 65,64,3,1,1985,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES.—continued.",,VICTORIA,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,137,138,64 | 63 | 65,64,3,1,1986,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES.—continued.",III.—QUEENSLAND.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,138,139,64 | 63 | 65,64,3,1,1987,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",III. QUEENSLAND—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,139,140,64 | 63 | 65,64,3,1,1988,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",III.—QUEENSLAND—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,140,141,64 | 63 | 65,64,3,1,1989,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",IV.—SOUTH AUSTRALIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,141,142,64 | 63 | 65,64,3,1,1990,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued",IV.—SOUTH AUSTRALIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,142,143,64 | 63 | 65,64,3,1,1991,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",IV.—SOUTH AUSTRALIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,143,144,64 | 63 | 65,64,3,1,1992,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",V.—WESTERN AUSTRALIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,144,145,64 | 63 | 65,64,3,1,1093,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",V.—WESTERN AUSTRALIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,145,146,64 | 63 | 65,64,3,1,1994,continues,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",VI.—TASMANIA.,VI.—TASMANIA.,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,146,147,64 | 63 | 65,64,3,1,1995,ends,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",VI.—TASMANIA—continued.,VIII.—FEDERAL TERRITORY—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,147,148,64 | 63 | 65,64,3,1,1996,ends,"64.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",VI.—TASMANIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,148,149,65 | 64 | 66,65,3,1,1997,starts,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA, At the Census of 3rd April, 1911, Classified according to Materials of which outer walls were built (Exclusive of Dwellings occupied solely by Full-blooded Aboriginals).",I.—NEW SOUTH WALES.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,149,150,65 | 64 | 66,65,3,1,1998,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",I.—NEW SOUTH WALES.—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,150,151,65 | 64 | 66,65,3,1,1999,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,151,152,65 | 64 | 66,65,3,1,2000,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,152,153,65 | 64 | 66,65,3,1,2001,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,153,154,65 | 64 | 66,65,3,1,2002,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",I.—NEW SOUTH WALES.—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,154,155,65 | 64 | 66,65,3,1,2003,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",II.—VICTORIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,155,156,65 | 64 | 66,65,3,1,2004,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",II.—VICTORIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,156,157,65 | 64 | 66,65,3,1,2005,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",III.—QUEENSLAND.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,157,158,65 | 64 | 66,65,3,1,2006,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",III.—QUEENSLAND—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,158,159,65 | 64 | 66,65,3,1,2007,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",III.—QUEENSLAND—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,159,160,65 | 64 | 66,65,3,1,2008,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",IV.—SOUTH AUSTRALIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,160,161,65 | 64 | 66,65,3,1,2009,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",IV.—SOUTH AUSTRALIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,161,162,65 | 64 | 66,65,3,1,2010,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",IV.—SOUTH AUSTRALIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,162,163,65 | 64 | 66,65,3,1,2011,continues,"65.—OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES—continued.",V.—WESTERN AUSTRALIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,163,164,65 | 64 | 66,65,3,1,2012,continues,"65.-OCCUPIED DWELLINGS IN EACH COUNTY, ETC., OF THE SEVERAL STATES-continued.",V.-WESTERN AUSTRALIA-continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,164,165,65 | 64 | 66,65,3,1,2013,continues,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",VI.—TASMANIA.,MATERIALS OF WHICH OUTER WALLS WERE BUILT.,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,165,166,65 | 64 | 66,65,3,1,2014,ends,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",VI.—TASMANIA—continued.,VI.—TASMANIA—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,166,167,65 | 64 | 66,65,3,1,2015,ends,"Occupied Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Materials of which outer walls were built",VI.—TASMANIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,167,168,66 | 65 | 67,66,3,1,2016,continues,"66.—AVERAGE WEEKLY RENTAL VALUE OF PRIVATE DWELLINGS IN EACH COUNTY, ETC., At the Census of 3rd April, 1911, Classified according to Number of Rooms",I.—NEW SOUTH WALES.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,168,169,66 | 65 | 67,66,3,1,2017,continues,"Average Weekly Rental Value of Private Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",I.—NEW SOUTH WALES.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,169,170,66 | 65 | 67,66,3,1,2018,continues,66.—AVERAGE WEEKLY RENTAL VALUE OF PRIVATE DWELLINGS CONTAINING ROOMS TO THE NUMBER OF—,I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,170,171,66 | 65 | 67,66,3,1,2019,continues,"Average Weekly Rental Value of Private Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,171,172,66 | 65 | 67,66,3,1,2020,continues,66.—AVERAGE WEEKLY RENTAL VALUE OF PRIVATE DWELLINGS CONTAINING ROOMS TO THE NUMBER OF—,II.—VICTORIA. / III.—QUEENSLAND.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,172,173,66 | 65 | 67,66,3,1,2021,continues,"Average Weekly Rental Value of Private Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",,II.-VICTORIA and III.-QUEENSLAND,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,173,174,66 | 65 | 67,66,3,1,2022,continues,66.—AVERAGE WEEKLY RENTAL VALUE OF PRIVATE DWELLINGS,III.—QUEENSLAND; IV.—SOUTH AUSTRALIA,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,174,175,66 | 65 | 67,66,3,1,2023,continues,"Average Weekly Rental Value of Private Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",III.—QUEENSLAND—continued. IV.—SOUTH AUSTRALIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,175,176,66 | 65 | 67,66,3,1,2024,ends,66.--AVERAGE WEEKLY RENTAL VALUE OF PRIVATE DWELLINGS CONTAINING ROOMS TO THE NUMBER OF--,V.--WESTERN AUSTRALIA. VI.--TASMANIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,176,177,66 | 65 | 67,66,3,1,2025,ends,"Average Weekly Rental Value of Private Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms",,V.-WESTERN AUSTRALIA; VI.-TASMANIA,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,177,178,67 | 66 | 68,66 | 67,3,2,2026,boundary_multiple_tables,"Average Weekly Rental Value of Private Dwellings in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Number of Rooms | Area, Population, Density, Occupied Dwellings and Rental Values in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",,I.—NEW SOUTH WALES,True,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,178,179,67 | 66 | 68,67,3,1,2027,continues,"Area, Population, Density, Occupied Dwellings and Rental Values in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",,I.—NEW SOUTH WALES,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,179,180,67 | 66 | 68,67,3,1,2028,continues,"Area, Population, Density, Occupied Dwellings and Rental Values in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",,II. VICTORIA; III. QUEENSLAND,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,180,181,67 | 66 | 68,67,3,1,2029,continues,"Area, Population, Density, Occupied Dwellings and Rental Values in each County, etc., of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911","Queensland, South Australia, Western Australia",,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,181,182,67 | 66 | 68,67,3,1,2030,continues,"67.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS AND RENTAL VALUES—continued.",,VI.—TASMANIA,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,182,183,68 | 67,68,2,1,2031,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA OF THE SEVERAL STATES OF THE COMMONWEALTH OF AUSTRALIA",I.—NEW SOUTH WALES.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,183,184,68 | 67,68,2,1,2032,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,184,185,68 | 67,68,2,1,2033,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,185,186,68 | 67,,2,0,2034,continues,"Area, Population, Density, Occupied Dwellings, etc., in each Local Government Area of the several States of the Commonwealth of Australia, at the Census of 3rd April, 1911",I.—NEW SOUTH WALES—continued.,SHIRES,False,True,True,0.9,"The page header indicates Table 69, but the candidate list provided only includes Table 68 as the final table. The content matches the topic of Table 68.",False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,186,187,68 | 67,68,2,1,2035,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",I.—NEW SOUTH WALES—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,187,188,68 | 67,68,2,1,2036,continues,"68.--AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA--continued.",II.--VICTORIA.,"CITIES, TOWNS, AND BOROUGHS",False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,188,189,68 | 67,68,2,1,2037,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",II.—VICTORIA—continued.,SHIRES,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,189,190,68 | 67,68,2,1,2038,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",II.—VICTORIA—continued.,,False,True,True,1,,False,
